Time [s], Packet ID, LED Index, Red, Green, Blue, Web-CSS
6.541703460000000,0,12,0x00,0x00,0x00,#000000
6.541731150000000,0,13,0x00,0x00,0x00,#000000
6.541758840000000,0,14,0x00,0x00,0x00,#000000
6.541786540000000,0,15,0x00,0x00,0x00,#000000
6.552268680000000,0,0,0x01,0x00,0x00,#010000
6.552296370000000,0,1,0x00,0x00,0x00,#000000
6.552324070000000,0,2,0x00,0x00,0x00,#000000
6.552351760000000,0,3,0x00,0x00,0x00,#000000
6.552379450000000,0,4,0x00,0x00,0x00,#000000
6.552407150000000,0,5,0x00,0x00,0x00,#000000
6.552434840000000,0,6,0x00,0x00,0x00,#000000
6.552462530000000,0,7,0x00,0x00,0x00,#000000
6.552490220000000,0,8,0x00,0x00,0x00,#000000
6.552517920000000,0,9,0x00,0x00,0x00,#000000
6.552545610000000,0,10,0x00,0x00,0x00,#000000
6.552573310000000,0,11,0x00,0x00,0x00,#000000
6.552600990000000,0,12,0x00,0x00,0x00,#000000
6.552628690000000,0,13,0x00,0x00,0x00,#000000
6.552656380000000,0,14,0x00,0x00,0x00,#000000
6.552684080000000,0,15,0x00,0x00,0x00,#000000
6.563419830000000,0,0,0x01,0x00,0x00,#010000
6.563447520000000,0,1,0x00,0x00,0x00,#000000
6.563475210000000,0,2,0x00,0x00,0x00,#000000
6.563502910000000,0,3,0x00,0x00,0x00,#000000
6.563530600000000,0,4,0x00,0x00,0x00,#000000
6.563558290000000,0,5,0x00,0x00,0x00,#000000
6.563585990000000,0,6,0x00,0x00,0x00,#000000
6.563613680000000,0,7,0x00,0x00,0x00,#000000
6.563641380000000,0,8,0x00,0x00,0x00,#000000
6.563669060000000,0,9,0x00,0x00,0x00,#000000
6.563696760000000,0,10,0x00,0x00,0x00,#000000
6.563724450000000,0,11,0x00,0x00,0x00,#000000
6.563752150000000,0,12,0x00,0x00,0x00,#000000
6.563779840000000,0,13,0x00,0x00,0x00,#000000
6.563807530000000,0,14,0x00,0x00,0x00,#000000
6.563835220000000,0,15,0x00,0x00,0x00,#000000
6.574374720000000,0,0,0x01,0x00,0x00,#010000
6.574402420000000,0,1,0x00,0x00,0x00,#000000
6.574430110000000,0,2,0x00,0x00,0x00,#000000
6.574457800000000,0,3,0x00,0x00,0x00,#000000
6.574485490000000,0,4,0x00,0x00,0x00,#000000
6.574513190000000,0,5,0x00,0x00,0x00,#000000
6.574540880000000,0,6,0x00,0x00,0x00,#000000
6.574568570000000,0,7,0x00,0x00,0x00,#000000
6.574596270000000,0,8,0x00,0x00,0x00,#000000
6.574623960000000,0,9,0x00,0x00,0x00,#000000
6.574651660000000,0,10,0x00,0x00,0x00,#000000
6.574679340000000,0,11,0x00,0x00,0x00,#000000
6.574707040000000,0,12,0x00,0x00,0x00,#000000
6.574734730000000,0,13,0x00,0x00,0x00,#000000
6.574762430000000,0,14,0x00,0x00,0x00,#000000
6.574790120000000,0,15,0x00,0x00,0x00,#000000
6.585270200000000,0,0,0x01,0x00,0x00,#010000
6.585297890000000,0,1,0x00,0x00,0x00,#000000
6.585325580000000,0,2,0x00,0x00,0x00,#000000
6.585353270000000,0,3,0x00,0x00,0x00,#000000
6.585380970000000,0,4,0x00,0x00,0x00,#000000
6.585408660000000,0,5,0x00,0x00,0x00,#000000
6.585436350000000,0,6,0x00,0x00,0x00,#000000
6.585464040000000,0,7,0x00,0x00,0x00,#000000
6.585491740000000,0,8,0x00,0x00,0x00,#000000
6.585519430000000,0,9,0x00,0x00,0x00,#000000
6.585547120000000,0,10,0x00,0x00,0x00,#000000
6.585574810000000,0,11,0x00,0x00,0x00,#000000
6.585602510000000,0,12,0x00,0x00,0x00,#000000
6.585630200000000,0,13,0x00,0x00,0x00,#000000
6.585657900000000,0,14,0x00,0x00,0x00,#000000
6.585685590000000,0,15,0x00,0x00,0x00,#000000
6.596379230000000,0,0,0x01,0x00,0x00,#010000
6.596406920000000,0,1,0x00,0x00,0x00,#000000
6.596434610000000,0,2,0x00,0x00,0x00,#000000
6.596462300000000,0,3,0x00,0x00,0x00,#000000
6.596490000000000,0,4,0x00,0x00,0x00,#000000
6.596517690000000,0,5,0x00,0x00,0x00,#000000
6.596545380000000,0,6,0x00,0x00,0x00,#000000
6.596573080000000,0,7,0x00,0x00,0x00,#000000
6.596600770000000,0,8,0x00,0x00,0x00,#000000
6.596628460000000,0,9,0x00,0x00,0x00,#000000
6.596656150000000,0,10,0x00,0x00,0x00,#000000
6.596683850000000,0,11,0x00,0x00,0x00,#000000
6.596711540000000,0,12,0x00,0x00,0x00,#000000
6.596739240000000,0,13,0x00,0x00,0x00,#000000
6.596766930000000,0,14,0x00,0x00,0x00,#000000
6.596794620000000,0,15,0x00,0x00,0x00,#000000
6.607373540000000,0,0,0x01,0x00,0x00,#010000
6.607401240000000,0,1,0x00,0x00,0x00,#000000
6.607428930000000,0,2,0x00,0x00,0x00,#000000
6.607456620000000,0,3,0x00,0x00,0x00,#000000
6.607484320000000,0,4,0x00,0x00,0x00,#000000
6.607512010000000,0,5,0x00,0x00,0x00,#000000
6.607539710000000,0,6,0x00,0x00,0x00,#000000
6.607567390000000,0,7,0x00,0x00,0x00,#000000
6.607595090000000,0,8,0x00,0x00,0x00,#000000
6.607622780000000,0,9,0x00,0x00,0x00,#000000
6.607650480000000,0,10,0x00,0x00,0x00,#000000
6.607678160000000,0,11,0x00,0x00,0x00,#000000
6.607705860000000,0,12,0x00,0x00,0x00,#000000
6.607733550000000,0,13,0x00,0x00,0x00,#000000
6.607761250000000,0,14,0x00,0x00,0x00,#000000
6.607788940000000,0,15,0x00,0x00,0x00,#000000
6.618339210000000,0,0,0x01,0x00,0x00,#010000
6.618366900000000,0,1,0x00,0x00,0x00,#000000
6.618394590000000,0,2,0x00,0x00,0x00,#000000
6.618422290000000,0,3,0x00,0x00,0x00,#000000
6.618449980000000,0,4,0x00,0x00,0x00,#000000
6.618477670000000,0,5,0x00,0x00,0x00,#000000
6.618505370000000,0,6,0x00,0x00,0x00,#000000
6.618533060000000,0,7,0x00,0x00,0x00,#000000
6.618560750000000,0,8,0x00,0x00,0x00,#000000
6.618588440000000,0,9,0x00,0x00,0x00,#000000
6.618616140000000,0,10,0x00,0x00,0x00,#000000
6.618643830000000,0,11,0x00,0x00,0x00,#000000
6.618671530000000,0,12,0x00,0x00,0x00,#000000
6.618699210000000,0,13,0x00,0x00,0x00,#000000
6.618726910000000,0,14,0x00,0x00,0x00,#000000
6.618754600000000,0,15,0x00,0x00,0x00,#000000
6.629383290000000,0,0,0x01,0x00,0x00,#010000
6.629410980000000,0,1,0x00,0x00,0x00,#000000
6.629438670000000,0,2,0x00,0x00,0x00,#000000
6.629466360000000,0,3,0x00,0x00,0x00,#000000
6.629494060000000,0,4,0x00,0x00,0x00,#000000
6.629521750000000,0,5,0x00,0x00,0x00,#000000
6.629549450000000,0,6,0x00,0x00,0x00,#000000
6.629577140000000,0,7,0x00,0x00,0x00,#000000
6.629604830000000,0,8,0x00,0x00,0x00,#000000
6.629632520000000,0,9,0x00,0x00,0x00,#000000
6.629660220000000,0,10,0x00,0x00,0x00,#000000
6.629687910000000,0,11,0x00,0x00,0x00,#000000
6.629715600000000,0,12,0x00,0x00,0x00,#000000
6.629743300000000,0,13,0x00,0x00,0x00,#000000
6.629770990000000,0,14,0x00,0x00,0x00,#000000
6.629798680000000,0,15,0x00,0x00,0x00,#000000
6.640368570000000,0,0,0x01,0x00,0x00,#010000
6.640396260000000,0,1,0x00,0x00,0x00,#000000
6.640423950000000,0,2,0x00,0x00,0x00,#000000
6.640451640000000,0,3,0x00,0x00,0x00,#000000
6.640479340000000,0,4,0x00,0x00,0x00,#000000
6.640507030000000,0,5,0x00,0x00,0x00,#000000
6.640534730000000,0,6,0x00,0x00,0x00,#000000
6.640562420000000,0,7,0x00,0x00,0x00,#000000
6.640590110000000,0,8,0x00,0x00,0x00,#000000
6.640617800000000,0,9,0x00,0x00,0x00,#000000
6.640645500000000,0,10,0x00,0x00,0x00,#000000
6.640673190000000,0,11,0x00,0x00,0x00,#000000
6.640700880000000,0,12,0x00,0x00,0x00,#000000
6.640728570000000,0,13,0x00,0x00,0x00,#000000
6.640756270000000,0,14,0x00,0x00,0x00,#000000
6.640783960000000,0,15,0x00,0x00,0x00,#000000
6.651271200000000,0,0,0x01,0x00,0x00,#010000
6.651298890000000,0,1,0x00,0x00,0x00,#000000
6.651326590000000,0,2,0x00,0x00,0x00,#000000
6.651354280000000,0,3,0x00,0x00,0x00,#000000
6.651381970000000,0,4,0x00,0x00,0x00,#000000
6.651409670000000,0,5,0x00,0x00,0x00,#000000
6.651437360000000,0,6,0x00,0x00,0x00,#000000
6.651465050000000,0,7,0x00,0x00,0x00,#000000
6.651492740000000,0,8,0x00,0x00,0x00,#000000
6.651520440000000,0,9,0x00,0x00,0x00,#000000
6.651548130000000,0,10,0x00,0x00,0x00,#000000
6.651575830000000,0,11,0x00,0x00,0x00,#000000
6.651603510000000,0,12,0x00,0x00,0x00,#000000
6.651631210000000,0,13,0x00,0x00,0x00,#000000
6.651658900000000,0,14,0x00,0x00,0x00,#000000
6.651686600000000,0,15,0x00,0x00,0x00,#000000
6.662378260000000,0,0,0x01,0x00,0x00,#010000
6.662405950000000,0,1,0x00,0x00,0x00,#000000
6.662433650000000,0,2,0x00,0x00,0x00,#000000
6.662461340000000,0,3,0x00,0x00,0x00,#000000
6.662489030000000,0,4,0x00,0x00,0x00,#000000
6.662516730000000,0,5,0x00,0x00,0x00,#000000
6.662544420000000,0,6,0x00,0x00,0x00,#000000
6.662572110000000,0,7,0x00,0x00,0x00,#000000
6.662599810000000,0,8,0x00,0x00,0x00,#000000
6.662627500000000,0,9,0x00,0x00,0x00,#000000
6.662655190000000,0,10,0x00,0x00,0x00,#000000
6.662682880000000,0,11,0x00,0x00,0x00,#000000
6.662710580000000,0,12,0x00,0x00,0x00,#000000
6.662738270000000,0,13,0x00,0x00,0x00,#000000
6.662765960000000,0,14,0x00,0x00,0x00,#000000
6.662793650000000,0,15,0x00,0x00,0x00,#000000
6.673367780000000,0,0,0x01,0x00,0x00,#010000
6.673395460000000,0,1,0x00,0x00,0x00,#000000
6.673423160000000,0,2,0x00,0x00,0x00,#000000
6.673450850000000,0,3,0x00,0x00,0x00,#000000
6.673478550000000,0,4,0x00,0x00,0x00,#000000
6.673506230000000,0,5,0x00,0x00,0x00,#000000
6.673533930000000,0,6,0x00,0x00,0x00,#000000
6.673561620000000,0,7,0x00,0x00,0x00,#000000
6.673589320000000,0,8,0x00,0x00,0x00,#000000
6.673617010000000,0,9,0x00,0x00,0x00,#000000
6.673644700000000,0,10,0x00,0x00,0x00,#000000
6.673672390000000,0,11,0x00,0x00,0x00,#000000
6.673700090000000,0,12,0x00,0x00,0x00,#000000
6.673727780000000,0,13,0x00,0x00,0x00,#000000
6.673755470000000,0,14,0x00,0x00,0x00,#000000
6.673783170000000,0,15,0x00,0x00,0x00,#000000
6.684272720000000,0,0,0x01,0x00,0x00,#010000
6.684300410000000,0,1,0x00,0x00,0x00,#000000
6.684328100000000,0,2,0x00,0x00,0x00,#000000
6.684355790000000,0,3,0x00,0x00,0x00,#000000
6.684383490000000,0,4,0x00,0x00,0x00,#000000
6.684411180000000,0,5,0x00,0x00,0x00,#000000
6.684438870000000,0,6,0x00,0x00,0x00,#000000
6.684466560000000,0,7,0x00,0x00,0x00,#000000
6.684494260000000,0,8,0x00,0x00,0x00,#000000
6.684521950000000,0,9,0x00,0x00,0x00,#000000
6.684549640000000,0,10,0x00,0x00,0x00,#000000
6.684577330000000,0,11,0x00,0x00,0x00,#000000
6.684605030000000,0,12,0x00,0x00,0x00,#000000
6.684632720000000,0,13,0x00,0x00,0x00,#000000
6.684660420000000,0,14,0x00,0x00,0x00,#000000
6.684688110000000,0,15,0x00,0x00,0x00,#000000
6.695384970000000,0,0,0x01,0x00,0x00,#010000
6.695412660000000,0,1,0x00,0x00,0x00,#000000
6.695440350000000,0,2,0x00,0x00,0x00,#000000
6.695468040000000,0,3,0x00,0x00,0x00,#000000
6.695495740000000,0,4,0x00,0x00,0x00,#000000
6.695523430000000,0,5,0x00,0x00,0x00,#000000
6.695551130000000,0,6,0x00,0x00,0x00,#000000
6.695578820000000,0,7,0x00,0x00,0x00,#000000
6.695606510000000,0,8,0x00,0x00,0x00,#000000
6.695634200000000,0,9,0x00,0x00,0x00,#000000
6.695661900000000,0,10,0x00,0x00,0x00,#000000
6.695689590000000,0,11,0x00,0x00,0x00,#000000
6.695717280000000,0,12,0x00,0x00,0x00,#000000
6.695744980000000,0,13,0x00,0x00,0x00,#000000
6.695772670000000,0,14,0x00,0x00,0x00,#000000
6.695800360000000,0,15,0x00,0x00,0x00,#000000
6.706373950000000,0,0,0x01,0x00,0x00,#010000
6.706401640000000,0,1,0x00,0x00,0x00,#000000
6.706429330000000,0,2,0x00,0x00,0x00,#000000
6.706457030000000,0,3,0x00,0x00,0x00,#000000
6.706484720000000,0,4,0x00,0x00,0x00,#000000
6.706512410000000,0,5,0x00,0x00,0x00,#000000
6.706540110000000,0,6,0x00,0x00,0x00,#000000
6.706567800000000,0,7,0x00,0x00,0x00,#000000
6.706595490000000,0,8,0x00,0x00,0x00,#000000
6.706623180000000,0,9,0x00,0x00,0x00,#000000
6.706650880000000,0,10,0x00,0x00,0x00,#000000
6.706678570000000,0,11,0x00,0x00,0x00,#000000
6.706706270000000,0,12,0x00,0x00,0x00,#000000
6.706733950000000,0,13,0x00,0x00,0x00,#000000
6.706761650000000,0,14,0x00,0x00,0x00,#000000
6.706789340000000,0,15,0x00,0x00,0x00,#000000
6.717272880000000,0,0,0x01,0x00,0x00,#010000
6.717300570000000,0,1,0x00,0x00,0x00,#000000
6.717328270000000,0,2,0x00,0x00,0x00,#000000
6.717355960000000,0,3,0x00,0x00,0x00,#000000
6.717383650000000,0,4,0x00,0x00,0x00,#000000
6.717411350000000,0,5,0x00,0x00,0x00,#000000
6.717439040000000,0,6,0x00,0x00,0x00,#000000
6.717466730000000,0,7,0x00,0x00,0x00,#000000
6.717494420000000,0,8,0x00,0x00,0x00,#000000
6.717522120000000,0,9,0x00,0x00,0x00,#000000
6.717549810000000,0,10,0x00,0x00,0x00,#000000
6.717577510000000,0,11,0x00,0x00,0x00,#000000
6.717605190000000,0,12,0x00,0x00,0x00,#000000
6.717632890000000,0,13,0x00,0x00,0x00,#000000
6.717660580000000,0,14,0x00,0x00,0x00,#000000
6.717688280000000,0,15,0x00,0x00,0x00,#000000
6.728376290000000,0,0,0x01,0x00,0x00,#010000
6.728403980000000,0,1,0x00,0x00,0x00,#000000
6.728431680000000,0,2,0x00,0x00,0x00,#000000
6.728459360000000,0,3,0x00,0x00,0x00,#000000
6.728487060000000,0,4,0x00,0x00,0x00,#000000
6.728514750000000,0,5,0x00,0x00,0x00,#000000
6.728542450000000,0,6,0x00,0x00,0x00,#000000
6.728570140000000,0,7,0x00,0x00,0x00,#000000
6.728597830000000,0,8,0x00,0x00,0x00,#000000
6.728625520000000,0,9,0x00,0x00,0x00,#000000
6.728653220000000,0,10,0x00,0x00,0x00,#000000
6.728680910000000,0,11,0x00,0x00,0x00,#000000
6.728708600000000,0,12,0x00,0x00,0x00,#000000
6.728736300000000,0,13,0x00,0x00,0x00,#000000
6.728763990000000,0,14,0x00,0x00,0x00,#000000
6.728791680000000,0,15,0x00,0x00,0x00,#000000
6.739373870000000,0,0,0x01,0x00,0x00,#010000
6.739401570000000,0,1,0x00,0x00,0x00,#000000
6.739429260000000,0,2,0x00,0x00,0x00,#000000
6.739456960000000,0,3,0x00,0x00,0x00,#000000
6.739484640000000,0,4,0x00,0x00,0x00,#000000
6.739512340000000,0,5,0x00,0x00,0x00,#000000
6.739540030000000,0,6,0x00,0x00,0x00,#000000
6.739567730000000,0,7,0x00,0x00,0x00,#000000
6.739595420000000,0,8,0x00,0x00,0x00,#000000
6.739623110000000,0,9,0x00,0x00,0x00,#000000
6.739650810000000,0,10,0x00,0x00,0x00,#000000
6.739678500000000,0,11,0x00,0x00,0x00,#000000
6.739706190000000,0,12,0x00,0x00,0x00,#000000
6.739733880000000,0,13,0x00,0x00,0x00,#000000
6.739761580000000,0,14,0x00,0x00,0x00,#000000
6.739789270000000,0,15,0x00,0x00,0x00,#000000
6.750273720000000,0,0,0x01,0x00,0x00,#010000
6.750301410000000,0,1,0x00,0x00,0x00,#000000
6.750329110000000,0,2,0x00,0x00,0x00,#000000
6.750356800000000,0,3,0x00,0x00,0x00,#000000
6.750384490000000,0,4,0x00,0x00,0x00,#000000
6.750412190000000,0,5,0x00,0x00,0x00,#000000
6.750439880000000,0,6,0x00,0x00,0x00,#000000
6.750467570000000,0,7,0x00,0x00,0x00,#000000
6.750495260000000,0,8,0x00,0x00,0x00,#000000
6.750522960000000,0,9,0x00,0x00,0x00,#000000
6.750550650000000,0,10,0x00,0x00,0x00,#000000
6.750578350000000,0,11,0x00,0x00,0x00,#000000
6.750606030000000,0,12,0x00,0x00,0x00,#000000
6.750633730000000,0,13,0x00,0x00,0x00,#000000
6.750661420000000,0,14,0x00,0x00,0x00,#000000
