Time [s], Packet ID, LED Index, Red, Green, Blue, Web-CSS
0.720784280000000,0,15,0x00,0x00,0x00,#000000
0.731149540000000,0,0,0xFF,0x2E,0x00,#ff2e00
0.731179540000000,0,1,0x00,0x00,0x00,#000000
0.731209540000000,0,2,0x00,0x00,0x00,#000000
0.731239540000000,0,3,0x00,0x00,0x00,#000000
0.731269550000000,0,4,0x00,0x00,0x00,#000000
0.731299550000000,0,5,0x00,0x00,0x00,#000000
0.731329550000000,0,6,0x00,0x00,0x00,#000000
0.731359550000000,0,7,0x00,0x00,0x00,#000000
0.731389550000000,0,8,0x00,0x00,0x00,#000000
0.731419550000000,0,9,0x00,0x00,0x00,#000000
0.731449550000000,0,10,0x00,0x00,0x00,#000000
0.731479550000000,0,11,0x00,0x00,0x00,#000000
0.731509550000000,0,12,0x00,0x00,0x00,#000000
0.731539550000000,0,13,0x00,0x00,0x00,#000000
0.731569550000000,0,14,0x00,0x00,0x00,#000000
0.731599550000000,0,15,0x00,0x00,0x00,#000000
0.742053670000000,0,0,0xFF,0x2E,0x00,#ff2e00
0.742083670000000,0,1,0x00,0x00,0x00,#000000
0.742113670000000,0,2,0x00,0x00,0x00,#000000
0.742143670000000,0,3,0x00,0x00,0x00,#000000
0.742173670000000,0,4,0x00,0x00,0x00,#000000
0.742203670000000,0,5,0x00,0x00,0x00,#000000
0.742233680000000,0,6,0x00,0x00,0x00,#000000
0.742263680000000,0,7,0x00,0x00,0x00,#000000
0.742293680000000,0,8,0x00,0x00,0x00,#000000
0.742323680000000,0,9,0x00,0x00,0x00,#000000
0.742353680000000,0,10,0x00,0x00,0x00,#000000
0.742383680000000,0,11,0x00,0x00,0x00,#000000
0.742413680000000,0,12,0x00,0x00,0x00,#000000
0.742443680000000,0,13,0x00,0x00,0x00,#000000
0.742473680000000,0,14,0x00,0x00,0x00,#000000
0.742503680000000,0,15,0x00,0x00,0x00,#000000
0.753273210000000,0,0,0xFF,0x2E,0x00,#ff2e00
0.753303210000000,0,1,0x00,0x00,0x00,#000000
0.753333210000000,0,2,0x00,0x00,0x00,#000000
0.753363210000000,0,3,0x00,0x00,0x00,#000000
0.753393210000000,0,4,0x00,0x00,0x00,#000000
0.753423210000000,0,5,0x00,0x00,0x00,#000000
0.753453210000000,0,6,0x00,0x00,0x00,#000000
0.753483210000000,0,7,0x00,0x00,0x00,#000000
0.753513210000000,0,8,0x00,0x00,0x00,#000000
0.753543210000000,0,9,0x00,0x00,0x00,#000000
0.753573220000000,0,10,0x00,0x00,0x00,#000000
0.753603220000000,0,11,0x00,0x00,0x00,#000000
0.753633220000000,0,12,0x00,0x00,0x00,#000000
0.753663220000000,0,13,0x00,0x00,0x00,#000000
0.753693220000000,0,14,0x00,0x00,0x00,#000000
0.753723220000000,0,15,0x00,0x00,0x00,#000000
0.764147640000000,0,0,0xFF,0x2E,0x00,#ff2e00
0.764177640000000,0,1,0x00,0x00,0x00,#000000
0.764207640000000,0,2,0x00,0x00,0x00,#000000
0.764237640000000,0,3,0x00,0x00,0x00,#000000
0.764267640000000,0,4,0x00,0x00,0x00,#000000
0.764297640000000,0,5,0x00,0x00,0x00,#000000
0.764327640000000,0,6,0x00,0x00,0x00,#000000
0.764357640000000,0,7,0x00,0x00,0x00,#000000
0.764387640000000,0,8,0x00,0x00,0x00,#000000
0.764417640000000,0,9,0x00,0x00,0x00,#000000
0.764447640000000,0,10,0x00,0x00,0x00,#000000
0.764477640000000,0,11,0x00,0x00,0x00,#000000
0.764507640000000,0,12,0x00,0x00,0x00,#000000
0.764537650000000,0,13,0x00,0x00,0x00,#000000
0.764567650000000,0,14,0x00,0x00,0x00,#000000
0.764597650000000,0,15,0x00,0x00,0x00,#000000
0.775054510000000,0,0,0xFF,0x2E,0x00,#ff2e00
0.775084510000000,0,1,0x00,0x00,0x00,#000000
0.775114520000000,0,2,0x00,0x00,0x00,#000000
0.775144520000000,0,3,0x00,0x00,0x00,#000000
0.775174520000000,0,4,0x00,0x00,0x00,#000000
0.775204520000000,0,5,0x00,0x00,0x00,#000000
0.775234520000000,0,6,0x00,0x00,0x00,#000000
0.775264520000000,0,7,0x00,0x00,0x00,#000000
0.775294520000000,0,8,0x00,0x00,0x00,#000000
0.775324520000000,0,9,0x00,0x00,0x00,#000000
0.775354520000000,0,10,0x00,0x00,0x00,#000000
0.775384520000000,0,11,0x00,0x00,0x00,#000000
0.775414520000000,0,12,0x00,0x00,0x00,#000000
0.775444520000000,0,13,0x00,0x00,0x00,#000000
0.775474520000000,0,14,0x00,0x00,0x00,#000000
0.775504530000000,0,15,0x00,0x00,0x00,#000000
0.786377650000000,0,0,0xFF,0x2E,0x00,#ff2e00
0.786407650000000,0,1,0x00,0x00,0x00,#000000
0.786437650000000,0,2,0x00,0x00,0x00,#000000
0.786467660000000,0,3,0x00,0x00,0x00,#000000
0.786497660000000,0,4,0x00,0x00,0x00,#000000
0.786527660000000,0,5,0x00,0x00,0x00,#000000
0.786557660000000,0,6,0x00,0x00,0x00,#000000
0.786587660000000,0,7,0x00,0x00,0x00,#000000
0.786617660000000,0,8,0x00,0x00,0x00,#000000
0.786647660000000,0,9,0x00,0x00,0x00,#000000
0.786677660000000,0,10,0x00,0x00,0x00,#000000
0.786707660000000,0,11,0x00,0x00,0x00,#000000
0.786737660000000,0,12,0x00,0x00,0x00,#000000
0.786767660000000,0,13,0x00,0x00,0x00,#000000
0.786797660000000,0,14,0x00,0x00,0x00,#000000
0.786827660000000,0,15,0x00,0x00,0x00,#000000
0.797145230000000,0,0,0xFF,0x2E,0x00,#ff2e00
0.797175230000000,0,1,0x00,0x00,0x00,#000000
0.797205230000000,0,2,0x00,0x00,0x00,#000000
0.797235230000000,0,3,0x00,0x00,0x00,#000000
0.797265230000000,0,4,0x00,0x00,0x00,#000000
0.797295230000000,0,5,0x00,0x00,0x00,#000000
0.797325230000000,0,6,0x00,0x00,0x00,#000000
0.797355230000000,0,7,0x00,0x00,0x00,#000000
0.797385230000000,0,8,0x00,0x00,0x00,#000000
0.797415240000000,0,9,0x00,0x00,0x00,#000000
0.797445240000000,0,10,0x00,0x00,0x00,#000000
0.797475240000000,0,11,0x00,0x00,0x00,#000000
0.797505240000000,0,12,0x00,0x00,0x00,#000000
0.797535240000000,0,13,0x00,0x00,0x00,#000000
0.797565240000000,0,14,0x00,0x00,0x00,#000000
0.797595240000000,0,15,0x00,0x00,0x00,#000000
0.808055360000000,0,0,0xFF,0x2E,0x00,#ff2e00
0.808085360000000,0,1,0x00,0x00,0x00,#000000
0.808115360000000,0,2,0x00,0x00,0x00,#000000
0.808145360000000,0,3,0x00,0x00,0x00,#000000
0.808175360000000,0,4,0x00,0x00,0x00,#000000
